id,amount,banco_dest,response_action,creation_date,Columna1,dia,hora
APP-18-1752,100000,Banco Estado,SI,14-04-2021 20:11,4,3,20
APP-18-1753,100000,Banco Estado,SI,14-04-2021 20:11,4,3,20
APP-18-1764,100000,Banco Estado,SI,14-04-2021 20:31,4,3,20
APP-18-1768,100000,Banco Estado,SI,14-04-2021 20:31,4,3,20
APP-18-1769,100000,Banco Estado,SI,14-04-2021 20:31,4,3,20
APP-18-1774,100000,Banco Estado,SI,14-04-2021 20:31,4,3,20
APP-18-1775,100000,Banco Estado,SI,14-04-2021 20:41,4,3,20
APP-18-1776,100000,Banco Estado,SI,14-04-2021 20:41,4,3,20
APP-18-1779,100000,Banco Estado,SI,14-04-2021 20:41,4,3,20
APP-18-1780,100000,Banco Estado,SI,14-04-2021 20:41,4,3,20
APP-18-1782,100000,Banco Estado,SI,14-04-2021 20:41,4,3,20
APP-18-1783,100000,Banco Estado,SI,14-04-2021 20:41,4,3,20
APP-18-1787,100000,Banco Estado,SI,14-04-2021 20:41,4,3,20
APP-18-1789,100000,Banco Estado,SI,14-04-2021 20:54,4,3,20
APP-18-1790,100000,Banco Estado,SI,14-04-2021 20:54,4,3,20
APP-18-1795,100000,Banco Estado,SI,14-04-2021 20:54,4,3,20
APP-18-1796,100000,Banco Estado,SI,14-04-2021 20:54,4,3,20
APP-18-1798,100000,Banco Estado,SI,14-04-2021 21:09,4,3,21
APP-18-1799,100000,Banco Estado,SI,14-04-2021 21:09,4,3,21
APP-18-1803,100000,Banco Estado,SI,14-04-2021 21:31,4,3,21
APP-18-1805,100000,Banco Estado,SI,14-04-2021 21:31,4,3,21
APP-18-1807,100000,Banco Estado,SI,14-04-2021 21:31,4,3,21
APP-18-1819,100000,Banco Estado,SI,14-04-2021 22:03,4,3,22
APP-18-1820,100000,Banco Estado,SI,14-04-2021 22:03,4,3,22
APP-18-1821,100000,Banco Estado,SI,14-04-2021 22:03,4,3,22
APP-18-1823,100000,Banco Estado,SI,14-04-2021 22:03,4,3,22
APP-18-1831,100000,Banco Estado,SI,14-04-2021 22:11,4,3,22
APP-18-1832,100000,Banco Estado,SI,14-04-2021 22:11,4,3,22
APP-18-1836,100000,Banco Estado,SI,14-04-2021 22:11,4,3,22
APP-18-1838,100000,Banco Estado,SI,14-04-2021 22:11,4,3,22
APP-18-1,100000,Banco Estado,SI,14-04-2021 22:27,4,3,22
APP-18-5,100000,Banco Estado,SI,14-04-2021 22:27,4,3,22
APP-18-8,100000,Banco Estado,SI,14-04-2021 22:27,4,3,22
APP-18-9,100000,Banco Estado,SI,14-04-2021 22:27,4,3,22
APP-18-11,100000,Banco Estado,SI,14-04-2021 22:32,4,3,22
APP-18-15,100000,Banco Estado,SI,14-04-2021 22:50,4,3,22
APP-18-20,100000,Banco Estado,SI,14-04-2021 22:51,4,3,22
APP-18-21,100000,Banco Estado,SI,14-04-2021 22:51,4,3,22
APP-18-22,100000,Banco Estado,SI,14-04-2021 22:51,4,3,22
APP-18-28,100000,Banco Estado,SI,14-04-2021 23:01,4,3,23
APP-18-30,100000,Banco Estado,SI,14-04-2021 23:01,4,3,23
APP-18-31,100000,Banco Estado,SI,14-04-2021 23:01,4,3,23
APP-18-33,100000,Banco Estado,SI,14-04-2021 23:01,4,3,23
APP-18-35,100000,Banco Estado,SI,14-04-2021 23:10,4,3,23
APP-18-36,100000,Banco Estado,SI,14-04-2021 23:10,4,3,23
APP-18-38,100000,Banco Estado,SI,14-04-2021 23:11,4,3,23
APP-18-43,100000,Banco Estado,SI,14-04-2021 23:21,4,3,23
APP-18-45,100000,Banco Estado,SI,14-04-2021 23:21,4,3,23
APP-18-47,100000,Banco Estado,SI,14-04-2021 23:21,4,3,23
APP-18-50,100000,Banco Estado,SI,14-04-2021 23:31,4,3,23
APP-18-54,100000,Banco Estado,SI,14-04-2021 23:40,4,3,23
APP-18-55,100000,Banco Estado,SI,14-04-2021 23:40,4,3,23
APP-18-58,100000,Banco Estado,SI,14-04-2021 23:40,4,3,23
APP-18-59,100000,Banco Estado,SI,14-04-2021 23:40,4,3,23
APP-18-62,100000,Banco Estado,SI,14-04-2021 23:50,4,3,23
APP-18-64,100000,Banco Estado,SI,14-04-2021 23:50,4,3,23
APP-18-65,100000,Banco Estado,NO,14-04-2021 23:50,4,3,23
APP-18-68,100000,Banco Estado,SI,15-04-2021 0:03,5,4,0
APP-18-71,100000,Banco Estado,SI,15-04-2021 0:03,5,4,0
APP-18-72,100000,Banco Estado,SI,15-04-2021 0:03,5,4,0
APP-18-78,100000,Banco Estado,SI,15-04-2021 0:11,5,4,0
APP-18-84,100000,Banco Estado,SI,15-04-2021 0:11,5,4,0
APP-18-87,100000,Banco Estado,SI,15-04-2021 0:11,5,4,0
APP-18-89,100000,Banco Estado,SI,15-04-2021 0:11,5,4,0
APP-18-90,100000,Banco Estado,SI,15-04-2021 0:11,5,4,0
APP-18-100,100000,Banco Estado,SI,15-04-2021 0:21,5,4,0
APP-18-105,100000,Banco Estado,SI,15-04-2021 0:31,5,4,0
APP-18-106,100000,Banco Estado,SI,15-04-2021 0:31,5,4,0
APP-18-107,100000,Tempo Prepago,SI,15-04-2021 0:31,5,4,0
APP-18-109,100000,Banco Estado,SI,15-04-2021 0:40,5,4,0
APP-18-110,100000,Banco Estado,SI,15-04-2021 0:40,5,4,0
APP-18-111,100000,Banco Estado,SI,15-04-2021 0:50,5,4,0
APP-18-113,100000,Banco Estado,SI,15-04-2021 0:50,5,4,0
APP-18-115,100000,Banco Estado,SI,15-04-2021 0:50,5,4,0
APP-18-117,100000,Banco Estado,SI,15-04-2021 0:50,5,4,0
APP-18-119,100000,Banco Estado,SI,15-04-2021 1:00,5,4,1
APP-18-120,100000,Banco Estado,SI,15-04-2021 1:00,5,4,1
APP-18-121,100000,Banco Estado,SI,15-04-2021 1:01,5,4,1
APP-18-123,100000,Banco Estado,SI,15-04-2021 1:10,5,4,1
APP-18-124,100000,Banco Estado,SI,15-04-2021 1:10,5,4,1
APP-18-128,100000,Banco Estado,SI,15-04-2021 1:10,5,4,1
APP-18-129,100000,Banco Estado,SI,15-04-2021 1:20,5,4,1
APP-18-130,100000,Banco Estado,SI,15-04-2021 1:20,5,4,1
APP-18-131,100000,Banco Estado,SI,15-04-2021 1:21,5,4,1
APP-18-133,100000,Banco Estado,SI,15-04-2021 1:30,5,4,1
APP-18-139,100000,Banco Estado,SI,15-04-2021 1:50,5,4,1
APP-18-143,100000,Banco Estado,SI,15-04-2021 2:01,5,4,2
APP-18-144,100000,Banco Estado,SI,15-04-2021 2:10,5,4,2
APP-18-158,100000,Banco Estado,SI,15-04-2021 5:01,5,4,5
APP-18-160,100000,Banco Estado,SI,15-04-2021 5:20,5,4,5
APP-18-161,100000,Banco Estado,SI,15-04-2021 5:20,5,4,5
APP-18-162,100000,Banco Estado,SI,15-04-2021 5:30,5,4,5
APP-18-167,100000,Banco Estado,SI,15-04-2021 6:01,5,4,6
APP-18-168,100000,Banco Estado,SI,15-04-2021 6:10,5,4,6
APP-18-169,100000,Banco Estado,SI,15-04-2021 6:10,5,4,6
APP-18-173,100000,Banco Estado,SI,15-04-2021 6:20,5,4,6
APP-18-176,100000,Banco Estado,SI,15-04-2021 6:31,5,4,6
APP-18-180,100000,Banco Estado,SI,15-04-2021 6:31,5,4,6
APP-18-183,100000,Banco Estado,SI,15-04-2021 6:50,5,4,6
APP-18-185,100000,Banco Estado,SI,15-04-2021 7:01,5,4,7
APP-18-186,100000,Banco Estado,SI,15-04-2021 7:01,5,4,7
APP-18-187,100000,Banco Estado,SI,15-04-2021 7:01,5,4,7
APP-18-188,100000,Banco Estado,SI,15-04-2021 7:01,5,4,7
APP-18-191,100000,Banco Estado,SI,15-04-2021 7:10,5,4,7
APP-18-193,100000,Banco Estado,SI,15-04-2021 7:20,5,4,7
APP-18-196,100000,Banco Estado,SI,15-04-2021 7:31,5,4,7
APP-18-200,100000,Banco Estado,SI,15-04-2021 7:31,5,4,7
APP-18-201,100000,Banco Estado,SI,15-04-2021 7:31,5,4,7
APP-18-207,100000,Banco Estado,SI,15-04-2021 7:41,5,4,7
APP-18-210,100000,Banco Estado,SI,15-04-2021 7:41,5,4,7
APP-18-216,100000,Banco Estado,SI,15-04-2021 8:01,5,4,8
APP-18-226,100000,Banco Estado,SI,15-04-2021 8:11,5,4,8
APP-18-231,100000,Banco Estado,SI,15-04-2021 8:11,5,4,8
APP-18-241,100000,Banco Estado,SI,15-04-2021 8:20,5,4,8
APP-18-242,100000,Banco Estado,SI,15-04-2021 8:20,5,4,8
APP-18-243,100000,Banco Estado,SI,15-04-2021 8:20,5,4,8
APP-18-244,100000,Banco Estado,SI,15-04-2021 8:20,5,4,8
APP-18-245,100000,Banco Estado,SI,15-04-2021 8:21,5,4,8
APP-18-246,100000,Banco Estado,SI,15-04-2021 8:21,5,4,8
APP-18-249,100000,Banco Estado,SI,15-04-2021 8:30,5,4,8
APP-18-251,100000,Banco Estado,SI,15-04-2021 8:31,5,4,8
APP-18-253,100000,Banco Estado,SI,15-04-2021 8:31,5,4,8
APP-18-256,100000,Banco Estado,SI,15-04-2021 8:31,5,4,8
APP-18-257,100000,Banco Estado,SI,15-04-2021 8:31,5,4,8
APP-18-268,100000,Banco Estado,SI,15-04-2021 8:53,5,4,8
APP-18-269,100000,Banco Estado,SI,15-04-2021 8:53,5,4,8
APP-18-272,100000,Banco Estado,SI,15-04-2021 8:53,5,4,8
APP-18-276,100000,Banco Estado,SI,15-04-2021 8:53,5,4,8
APP-18-279,100000,Banco Estado,SI,15-04-2021 9:01,5,4,9
APP-18-281,100000,Banco Estado,SI,15-04-2021 9:01,5,4,9
APP-18-282,100000,Banco Estado,SI,15-04-2021 9:01,5,4,9
APP-18-1354,100000,Banco Estado,SI,16-04-2021 8:10,6,5,8
APP-18-1360,100000,Banco Estado,SI,16-04-2021 8:20,6,5,8
APP-18-1389,100000,Banco Estado,SI,16-04-2021 8:40,6,5,8
APP-18-1390,100000,Banco Estado,SI,16-04-2021 8:50,6,5,8
APP-18-1392,100000,Banco Estado,SI,16-04-2021 8:50,6,5,8
APP-18-1397,100000,Banco Estado,SI,16-04-2021 8:51,6,5,8
APP-18-1402,100000,Banco Estado,SI,16-04-2021 9:02,6,5,9
APP-18-1407,100000,Banco Estado,SI,16-04-2021 9:02,6,5,9
APP-18-1411,100000,Banco Estado,SI,16-04-2021 9:02,6,5,9
APP-18-1412,100000,Banco Estado,SI,16-04-2021 9:10,6,5,9
APP-18-1419,100000,Banco Estado,SI,16-04-2021 9:10,6,5,9
APP-18-1420,100000,Banco Estado,SI,16-04-2021 9:10,6,5,9
APP-18-1434,100000,Banco Estado,SI,16-04-2021 9:20,6,5,9
APP-18-1438,100000,Banco Estado,SI,16-04-2021 9:30,6,5,9
APP-18-1457,100000,Banco Estado,SI,16-04-2021 9:40,6,5,9
APP-18-1459,100000,Banco Estado,SI,16-04-2021 9:40,6,5,9
APP-18-1460,100000,Banco Estado,SI,16-04-2021 9:40,6,5,9
APP-18-1466,100000,Banco Estado,SI,16-04-2021 9:52,6,5,9
APP-18-1467,100000,Banco Estado,SI,16-04-2021 9:52,6,5,9
APP-18-1839,100000,Banco Estado,SI,17-04-2021 10:51,7,6,10
APP-18-1840,100000,Banco Estado,SI,17-04-2021 10:51,7,6,10
APP-18-1844,100000,Banco Estado,SI,17-04-2021 11:00,7,6,11
APP-18-1846,100000,Banco Estado,SI,17-04-2021 11:00,7,6,11
APP-18-1850,100000,Banco Estado,SI,17-04-2021 11:01,7,6,11
APP-18-1854,100000,Banco Estado,SI,17-04-2021 11:01,7,6,11
APP-18-1855,100000,Banco Estado,SI,17-04-2021 11:01,7,6,11
APP-18-1858,100000,Banco Estado,SI,17-04-2021 11:01,7,6,11
APP-18-1859,100000,Banco Estado,SI,17-04-2021 11:10,7,6,11
APP-18-1865,100000,Banco Estado,SI,17-04-2021 11:10,7,6,11
APP-18-1867,100000,Banco Estado,SI,17-04-2021 11:10,7,6,11
APP-18-1869,100000,Banco Estado,SI,17-04-2021 11:10,7,6,11
APP-18-1871,100000,Banco Estado,SI,17-04-2021 11:10,7,6,11
APP-18-1874,100000,Banco Estado,SI,17-04-2021 11:20,7,6,11
APP-18-1877,100000,Banco Estado,SI,17-04-2021 11:20,7,6,11
APP-18-1878,100000,Banco Estado,SI,17-04-2021 11:20,7,6,11
APP-18-1879,100000,Banco Estado,SI,17-04-2021 11:20,7,6,11
APP-18-1880,100000,Banco Estado,SI,17-04-2021 11:20,7,6,11
APP-18-1888,100000,Banco Estado,SI,17-04-2021 11:21,7,6,11
APP-18-1891,100000,Banco Estado,SI,17-04-2021 11:21,7,6,11
APP-18-1894,100000,Banco Estado,SI,17-04-2021 11:21,7,6,11
APP-18-1899,100000,Banco Estado,SI,17-04-2021 11:21,7,6,11
APP-18-1901,100000,Banco Estado,SI,17-04-2021 11:30,7,6,11
APP-18-1903,100000,Banco Estado,NO,17-04-2021 11:30,7,6,11
APP-18-1904,100000,Banco Estado,NO,17-04-2021 11:30,7,6,11
APP-18-1905,100000,Banco Estado,SI,17-04-2021 11:30,7,6,11
APP-18-1907,100000,Banco Estado,SI,17-04-2021 11:30,7,6,11
APP-18-1912,100000,Banco Estado,SI,17-04-2021 11:31,7,6,11
APP-18-1919,100000,Banco Estado,SI,17-04-2021 11:31,7,6,11
APP-18-1921,100000,Banco Estado,SI,17-04-2021 11:40,7,6,11
APP-18-1926,100000,Banco Estado,SI,17-04-2021 11:40,7,6,11
APP-18-1934,100000,Banco Estado,SI,17-04-2021 11:41,7,6,11
APP-18-1937,100000,Banco Estado,SI,17-04-2021 11:41,7,6,11
APP-18-1938,100000,Banco Estado,SI,17-04-2021 11:41,7,6,11
APP-18-1939,100000,Banco Estado,SI,17-04-2021 11:50,7,6,11
APP-18-1940,100000,Banco Estado,SI,17-04-2021 11:50,7,6,11
APP-18-1944,100000,Banco Estado,SI,17-04-2021 11:50,7,6,11
APP-18-1947,100000,Banco Estado,SI,17-04-2021 11:51,7,6,11
APP-18-1949,100000,Banco Estado,SI,17-04-2021 11:51,7,6,11
APP-18-1952,100000,Banco Estado,SI,17-04-2021 11:51,7,6,11
APP-18-1956,100000,Banco Estado,SI,17-04-2021 11:51,7,6,11
APP-18-1958,100000,Banco Estado,SI,17-04-2021 12:01,7,6,12
APP-18-1960,100000,Banco Estado,SI,17-04-2021 12:01,7,6,12
APP-18-1963,100000,Banco Estado,SI,17-04-2021 12:01,7,6,12
APP-18-1967,100000,Banco Estado,SI,17-04-2021 12:01,7,6,12
APP-18-1968,100000,Banco Estado,SI,17-04-2021 12:01,7,6,12
APP-18-1969,100000,Banco Estado,SI,17-04-2021 12:01,7,6,12
APP-18-1973,100000,Banco Estado,SI,17-04-2021 12:01,7,6,12
APP-18-1975,100000,Banco Estado,SI,17-04-2021 12:01,7,6,12
APP-18-1980,100000,Banco Estado,SI,17-04-2021 12:01,7,6,12
APP-18-1981,100000,Banco Estado,SI,17-04-2021 12:01,7,6,12
APP-18-1983,100000,Banco Estado,SI,17-04-2021 12:01,7,6,12
APP-18-1986,100000,Banco Estado,NO,17-04-2021 12:01,7,6,12
APP-18-1988,100000,Banco Estado,SI,17-04-2021 12:10,7,6,12
APP-18-1991,100000,Banco Estado,SI,17-04-2021 12:10,7,6,12
APP-18-1993,100000,Banco Estado,SI,17-04-2021 12:10,7,6,12
APP-18-1995,100000,Banco Estado,SI,17-04-2021 12:10,7,6,12
APP-18-1996,100000,Banco Estado,SI,17-04-2021 12:10,7,6,12
APP-18-2003,100000,Banco Estado,SI,17-04-2021 12:11,7,6,12
APP-18-2005,100000,Banco Estado,SI,17-04-2021 12:11,7,6,12
APP-18-2016,100000,Banco Estado,SI,17-04-2021 12:20,7,6,12
APP-18-2020,100000,Banco Estado,SI,17-04-2021 12:21,7,6,12
APP-18-2021,100000,Banco Estado,SI,17-04-2021 12:21,7,6,12
APP-18-2022,100000,Banco Estado,SI,17-04-2021 12:21,7,6,12
APP-18-2026,100000,Banco Estado,SI,17-04-2021 12:21,7,6,12
APP-18-2031,100000,Banco Estado,SI,17-04-2021 12:21,7,6,12
APP-18-2034,100000,Banco Estado,SI,17-04-2021 12:21,7,6,12
APP-18-2037,100000,Banco Estado,SI,17-04-2021 12:30,7,6,12
APP-18-2040,100000,Banco Estado,SI,17-04-2021 12:30,7,6,12
APP-18-2041,100000,Banco Estado,SI,17-04-2021 12:30,7,6,12
APP-18-2043,100000,Banco Estado,SI,17-04-2021 12:30,7,6,12
APP-18-2045,100000,Banco Estado,NO,17-04-2021 12:31,7,6,12
APP-18-2049,100000,Banco Estado,SI,17-04-2021 12:31,7,6,12
APP-18-2050,100000,Banco Estado,SI,17-04-2021 12:31,7,6,12
APP-18-2051,100000,Banco Estado,SI,17-04-2021 12:31,7,6,12
APP-18-2052,100000,Banco Estado,SI,17-04-2021 12:31,7,6,12
APP-18-2053,100000,Banco Estado,SI,17-04-2021 12:40,7,6,12
APP-18-2057,100000,Banco Estado,SI,17-04-2021 12:40,7,6,12
APP-18-2058,100000,Banco Estado,SI,17-04-2021 12:40,7,6,12
APP-18-2065,100000,Banco Estado,SI,17-04-2021 12:41,7,6,12
APP-18-2067,100000,Banco Estado,SI,17-04-2021 12:41,7,6,12
APP-18-2068,100000,Banco Estado,SI,17-04-2021 12:41,7,6,12
APP-18-2070,100000,Banco Estado,SI,17-04-2021 12:41,7,6,12
APP-18-2072,100000,Banco Estado,SI,17-04-2021 12:41,7,6,12
APP-18-2073,100000,Banco Estado,SI,17-04-2021 12:41,7,6,12
APP-18-2078,100000,Banco Estado,SI,17-04-2021 12:50,7,6,12
APP-18-2079,100000,Banco Estado,SI,17-04-2021 12:50,7,6,12
APP-18-2082,100000,Banco Estado,SI,17-04-2021 12:50,7,6,12
APP-18-2085,100000,Banco Estado,SI,17-04-2021 12:51,7,6,12
APP-18-2087,100000,Banco Estado,SI,17-04-2021 12:51,7,6,12
APP-18-2088,100000,Banco Estado,SI,17-04-2021 12:51,7,6,12
APP-18-2089,100000,Banco Estado,SI,17-04-2021 12:51,7,6,12
APP-18-2097,100000,Banco Estado,SI,17-04-2021 13:01,7,6,13
APP-18-2099,100000,Banco Estado,SI,17-04-2021 13:01,7,6,13
APP-18-2101,100000,Banco Estado,SI,17-04-2021 13:01,7,6,13
APP-18-2103,100000,Banco Estado,SI,17-04-2021 13:01,7,6,13
APP-18-2106,100000,Banco Estado,SI,17-04-2021 13:01,7,6,13
APP-18-2111,100000,Banco Estado,SI,17-04-2021 13:10,7,6,13
APP-18-2112,100000,Banco Estado,SI,17-04-2021 13:10,7,6,13
APP-18-2113,100000,Banco Estado,NO,17-04-2021 13:10,7,6,13
APP-18-2114,100000,Banco Estado,SI,17-04-2021 13:10,7,6,13
APP-18-2117,100000,Banco Estado,SI,17-04-2021 13:10,7,6,13
APP-18-2119,100000,Banco Estado,NO,17-04-2021 13:10,7,6,13
APP-18-2122,100000,Banco Estado,SI,17-04-2021 13:11,7,6,13
APP-18-2123,100000,Banco Estado,SI,17-04-2021 13:11,7,6,13
APP-18-2125,100000,Banco Estado,SI,17-04-2021 13:11,7,6,13
APP-18-2126,100000,Banco Estado,SI,17-04-2021 13:11,7,6,13
APP-18-2128,100000,Banco Estado,SI,17-04-2021 13:11,7,6,13
APP-18-2135,100000,Banco Estado,SI,17-04-2021 13:20,7,6,13
APP-18-2136,100000,Banco Estado,SI,17-04-2021 13:20,7,6,13
APP-18-2137,100000,Banco Estado,SI,17-04-2021 13:20,7,6,13
APP-18-2145,100000,Banco Estado,SI,17-04-2021 13:20,7,6,13
APP-18-2150,100000,Banco Estado,SI,17-04-2021 13:30,7,6,13
APP-18-2153,100000,Banco Estado,SI,17-04-2021 13:30,7,6,13
APP-18-2154,100000,Banco Estado,SI,17-04-2021 13:30,7,6,13
APP-18-2155,100000,Banco Estado,SI,17-04-2021 13:30,7,6,13
APP-18-2159,100000,Banco Estado,SI,17-04-2021 13:31,7,6,13
APP-18-2161,100000,Banco Estado,SI,17-04-2021 13:40,7,6,13
APP-18-2163,100000,Banco Estado,SI,17-04-2021 13:40,7,6,13
APP-18-2167,100000,Banco Estado,SI,17-04-2021 13:40,7,6,13
APP-18-2168,100000,Banco Estado,NO,17-04-2021 13:40,7,6,13
APP-18-2169,100000,Banco Estado,SI,17-04-2021 13:40,7,6,13
APP-18-2173,100000,Banco Estado,SI,17-04-2021 13:41,7,6,13
APP-18-2174,100000,Banco Estado,SI,17-04-2021 13:41,7,6,13
APP-18-2175,100000,Banco Estado,SI,17-04-2021 13:50,7,6,13
APP-18-2178,100000,Banco Estado,SI,17-04-2021 13:50,7,6,13
APP-18-2187,100000,Banco Estado,SI,17-04-2021 13:51,7,6,13
APP-18-2190,100000,Banco Estado,SI,17-04-2021 13:51,7,6,13
APP-18-2191,100000,Banco Estado,NO,17-04-2021 14:01,7,6,14
APP-18-2194,100000,Banco Estado,SI,17-04-2021 14:01,7,6,14
APP-18-2199,100000,Banco Estado,NO,17-04-2021 14:01,7,6,14
APP-18-2200,100000,Banco Estado,SI,17-04-2021 14:01,7,6,14
APP-18-2201,100000,Banco Estado,SI,17-04-2021 14:01,7,6,14
APP-18-2206,100000,Banco Estado,SI,17-04-2021 14:10,7,6,14
APP-18-2208,100000,Banco Estado,SI,17-04-2021 14:10,7,6,14
APP-18-2209,100000,Banco Estado,SI,17-04-2021 14:10,7,6,14
APP-18-2216,100000,Banco Estado,SI,17-04-2021 14:20,7,6,14
APP-18-2223,100000,Banco Estado,SI,17-04-2021 14:20,7,6,14
APP-18-2224,100000,Banco Estado,SI,17-04-2021 14:20,7,6,14
APP-18-2226,100000,Banco Estado,SI,17-04-2021 14:20,7,6,14
APP-18-2227,100000,Banco Estado,SI,17-04-2021 14:20,7,6,14
APP-18-2230,100000,Banco Estado,SI,17-04-2021 14:21,7,6,14
APP-18-2234,100000,Banco Estado,SI,17-04-2021 14:21,7,6,14
APP-18-2237,100000,Banco Estado,SI,17-04-2021 14:30,7,6,14
APP-18-2239,100000,Banco Estado,SI,17-04-2021 14:30,7,6,14
APP-18-2240,100000,Banco Estado,SI,17-04-2021 14:30,7,6,14
APP-18-2241,100000,Banco Estado,SI,17-04-2021 14:30,7,6,14
APP-18-2249,100000,Banco Estado,SI,17-04-2021 14:31,7,6,14
APP-18-2250,100000,Banco Estado,SI,17-04-2021 14:31,7,6,14
APP-18-2255,100000,Banco Estado,SI,17-04-2021 14:31,7,6,14
APP-18-2258,100000,Banco Estado,SI,17-04-2021 14:31,7,6,14
APP-18-2261,100000,Banco Estado,SI,17-04-2021 14:31,7,6,14
APP-18-2262,100000,Banco Estado,SI,17-04-2021 14:40,7,6,14
APP-18-2263,100000,Banco Estado,SI,17-04-2021 14:40,7,6,14
APP-18-2266,100000,Banco Estado,SI,17-04-2021 14:40,7,6,14
APP-18-2268,100000,Banco Estado,SI,17-04-2021 14:40,7,6,14
APP-18-2277,100000,Banco Estado,SI,17-04-2021 14:41,7,6,14
APP-18-2281,100000,Banco Estado,SI,17-04-2021 14:41,7,6,14
APP-18-2288,100000,Banco Estado,SI,17-04-2021 14:50,7,6,14
APP-18-2289,100000,Banco Estado,SI,17-04-2021 14:51,7,6,14
APP-18-2290,100000,Banco Estado,NO,17-04-2021 14:51,7,6,14
APP-18-2294,100000,Banco Estado,SI,17-04-2021 14:51,7,6,14
APP-18-2295,100000,Banco Estado,SI,17-04-2021 14:51,7,6,14
APP-18-2298,100000,Banco Estado,SI,17-04-2021 14:51,7,6,14
APP-18-2299,100000,Banco Estado,SI,17-04-2021 15:00,7,6,15
APP-18-2301,100000,Banco Estado,SI,17-04-2021 15:00,7,6,15
APP-18-2302,100000,Banco Estado,SI,17-04-2021 15:00,7,6,15
APP-18-2307,100000,Banco Estado,NO,17-04-2021 15:01,7,6,15
APP-18-2313,100000,Banco Estado,SI,17-04-2021 15:01,7,6,15
APP-18-2314,100000,Banco Estado,SI,17-04-2021 15:10,7,6,15
APP-18-2317,100000,Banco Estado,SI,17-04-2021 15:10,7,6,15
APP-18-2318,100000,Banco Estado,SI,17-04-2021 15:10,7,6,15
APP-18-2324,100000,Banco Estado,SI,17-04-2021 15:10,7,6,15
APP-18-2325,100000,Banco Estado,SI,17-04-2021 15:10,7,6,15
APP-18-2326,100000,Banco Estado,SI,17-04-2021 15:11,7,6,15
APP-18-2332,100000,Banco Estado,SI,17-04-2021 15:11,7,6,15
APP-18-2334,100000,Banco Estado,SI,17-04-2021 15:11,7,6,15
APP-18-2347,100000,Banco Estado,SI,17-04-2021 15:21,7,6,15
APP-18-2348,100000,Banco Estado,SI,17-04-2021 15:21,7,6,15
APP-18-2349,100000,Banco Estado,SI,17-04-2021 15:21,7,6,15
APP-18-2350,100000,Banco Estado,SI,17-04-2021 15:21,7,6,15
APP-18-2352,100000,Banco Estado,SI,17-04-2021 15:30,7,6,15
APP-18-2354,100000,Banco Estado,SI,17-04-2021 15:31,7,6,15
APP-18-2356,100000,Banco Estado,SI,17-04-2021 15:31,7,6,15
APP-18-2358,100000,Banco Estado,SI,17-04-2021 15:31,7,6,15
APP-18-2361,100000,Banco Estado,SI,17-04-2021 15:31,7,6,15
APP-18-2364,100000,Banco Estado,SI,17-04-2021 15:40,7,6,15
APP-18-2365,100000,Banco Estado,SI,17-04-2021 15:40,7,6,15
APP-18-2366,100000,Banco Estado,SI,17-04-2021 15:40,7,6,15
APP-18-2368,100000,Banco Estado,SI,17-04-2021 15:40,7,6,15
APP-18-2375,100000,Banco Estado,SI,17-04-2021 15:50,7,6,15
APP-18-2376,100000,Banco Estado,SI,17-04-2021 15:50,7,6,15
APP-18-2383,100000,Banco Estado,SI,17-04-2021 15:50,7,6,15
APP-18-2386,100000,Banco Estado,SI,17-04-2021 15:51,7,6,15
APP-18-2395,100000,Banco Estado,SI,17-04-2021 15:51,7,6,15
APP-18-2398,100000,Banco Estado,SI,17-04-2021 16:00,7,6,16
APP-18-2400,100000,Banco Estado,SI,17-04-2021 16:01,7,6,16
APP-18-2401,100000,Banco Estado,SI,17-04-2021 16:01,7,6,16
APP-18-2402,100000,Banco Estado,SI,17-04-2021 16:01,7,6,16
APP-18-2403,100000,Banco Estado,SI,17-04-2021 16:01,7,6,16
APP-18-2407,100000,Banco Estado,SI,17-04-2021 16:01,7,6,16
APP-18-2409,100000,Banco Estado,SI,17-04-2021 16:01,7,6,16
APP-18-2426,100000,Banco Estado,SI,17-04-2021 16:10,7,6,16
APP-18-2429,100000,Banco Estado,SI,17-04-2021 16:10,7,6,16
APP-18-2434,100000,Banco Estado,SI,17-04-2021 16:11,7,6,16
APP-18-2437,100000,Banco Estado,SI,17-04-2021 16:11,7,6,16
APP-18-2439,100000,Banco Estado,SI,17-04-2021 16:20,7,6,16
APP-18-2440,100000,Banco Estado,SI,17-04-2021 16:20,7,6,16
APP-18-2441,100000,Banco Estado,SI,17-04-2021 16:20,7,6,16
APP-18-2442,100000,Banco Estado,SI,17-04-2021 16:20,7,6,16
APP-18-2443,100000,Banco Estado,SI,17-04-2021 16:20,7,6,16
APP-18-2449,100000,Banco Estado,SI,17-04-2021 16:21,7,6,16
APP-18-2450,100000,Banco Estado,SI,17-04-2021 16:30,7,6,16
APP-18-2451,100000,Banco Estado,SI,17-04-2021 16:30,7,6,16
APP-18-2453,100000,Banco Estado,SI,17-04-2021 16:30,7,6,16
APP-18-2458,100000,Banco Estado,SI,17-04-2021 16:30,7,6,16
APP-18-2459,100000,Banco Estado,SI,17-04-2021 16:30,7,6,16
APP-18-2461,100000,Banco Estado,SI,17-04-2021 16:31,7,6,16
APP-18-2462,100000,Banco Estado,SI,17-04-2021 16:31,7,6,16
APP-18-2464,100000,Banco Estado,SI,17-04-2021 16:31,7,6,16
